fid,id,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1016","1015",,,,,,,,,,,,,,,,96371.48438,167087.00000,
"1017","1016",1.00000,,141.53267,149.73343,0.12856,99.06749,98.07034,105.54634,9.53755,7.06408,3.12535,17.78676,15.65559,11.01006,62.55964,3181.11548,181742.46875,
"1018","1017",,,,,,,,,,,,,,,,112206.16406,163315.54688,
"1019","1018",,,,,,,,,,,,,,,,13791.45117,84185.92188,
"1020","1019",,,134.54546,195.91232,0.18182,94.01073,91.58613,83.88423,11.62613,9.64472,4.88048,19.41772,17.87810,13.15110,,3583.63745,76791.65625,
"1021","1020",,,,,,,,,,,,,,,,15754.47559,105081.96094,
"1022","1021",,,,,,,,,,,,,,,,13078.15820,87655.39844,
"1023","1022",,,137.49164,200.86081,0.27273,74.52861,72.08521,71.29757,10.87583,8.62903,3.81705,20.65747,19.02835,13.25180,,11770.46387,43673.80078,
"1024","1023",,,,,,,,,,,,,,,,12491.54980,52347.34375,
"1025","1024",,,,,,,,,,,,,,,,80629.82031,165225.78125,
"1026","1025",1.00000,0.00577,137.25296,166.71011,0.15669,92.02940,97.17307,100.64683,9.98846,7.74671,3.45508,19.00605,17.12239,12.55137,216.88663,4832.65674,38749.33594,4.55886
"1027","1026",,,,,,,,,,,,,,,,60828.88672,141951.25000,
"1028","1027",,,140.14645,140.46970,0.17794,100.00189,98.50728,105.52121,9.97740,7.41469,3.45199,17.34655,15.11449,10.80980,13.32416,931.71082,170235.26563,
"1029","1028",,,,,,,,,,,,,,,,72044.48438,88334.62500,
"1030","1029",,,,,,,,,,,,,,,,35028.47656,120893.57813,
"1031","1030",,,,,,,,,,,,,,,,120398.92969,153347.43750,
"1032","1031",,,,,,,,,,,,,,,,102008.57031,148226.04688,
"1033","1032",,0.01796,134.89299,162.61560,0.04013,99.83410,108.67374,111.34192,11.14378,8.78167,4.50862,18.18378,16.20741,12.10341,94.54305,2981.45557,31745.99023,4.63496
"1034","1033",2.00000,0.00550,135.60941,182.78456,0.09352,80.26370,82.65015,87.31345,9.93776,7.78770,3.37158,20.46568,18.71511,13.71797,78.77083,3515.83960,42586.52734,0.83114
"1035","1034",,,,,,,,,,,,,,,,61351.87109,144845.43750,
"1036","1035",,,,,,,,,,,,,,,,13582.52246,88248.07813,
"1037","1036",1.00000,0.02109,142.24741,197.16649,0.33035,103.73270,101.31985,92.05873,8.96940,7.34500,2.50293,18.82556,17.74586,12.60503,560.12762,20679.91016,26186.23047,3.61645
"1038","1037",1.00000,,142.39735,194.56641,0.38423,77.09271,75.67611,77.16439,10.10575,7.78577,2.89443,19.77267,17.98469,12.12162,51.15270,4992.48486,83674.90625,
"1039","1038",,,,,,,,,,,,,,,,45440.06641,66352.17969,
"1040","1039",,0.03097,141.83968,203.25906,0.37730,94.19147,89.83011,83.97764,8.66240,7.06714,2.25061,19.74111,18.67359,13.21918,465.16705,16149.36816,25822.20313,2.60780
"1041","1040",,,,,,,,,,,,,,,,27207.25195,37993.68359,
"1042","1041",,,,,,,,,,,,,,,,45675.90625,131224.40625,
"1043","1042",,,,,,,,,,,,,,,,55682.17969,78954.78906,
"1044","1043",2.00000,0.00274,136.93129,216.21715,0.39318,86.79183,84.31197,79.57476,9.55431,7.96435,3.16689,21.32798,20.14608,14.65603,159.23341,3548.24414,688.92072,3.58463
"1045","1044",,,,,,,,,,,,,,,,36586.20703,99987.28125,
"1046","1045",,,,,,,,,,,,,,,,5745.07764,75663.75781,
"1047","1046",,0.05110,145.24158,182.06042,0.32522,104.68591,100.23418,88.00488,9.12985,7.28213,2.44732,17.60273,16.27276,11.16346,248.68790,16234.16309,6561.53857,5.64496
"1048","1047",,,,,,,,,,,,,,,,5402.28271,48104.78906,
"1049","1048",,,,,,,,,,,,,,,,24859.65625,206794.76563,
"1050","1049",,,,,,,,,,,,,,,,151724.32813,202470.56250,
"1051","1050",,,,,,,,,,,,,,,,15196.91504,17433.52734,
"1052","1051",,,,,,,,,,,,,,,,137076.29688,212749.73438,
"1053","1052",,,,,,,,,,,,,,,,64679.75781,111256.50000,
"1054","1053",,,,,,,,,,,,,,,,38821.55469,76900.16406,
"1055","1054",1.00000,0.02035,139.51779,203.95322,0.31531,83.71457,80.09941,78.63489,9.47875,7.62166,2.83323,20.71078,19.31211,13.59348,168.49748,1836.67676,54494.32031,3.42910
"1056","1055",,,,,,,,,,,,,,,,17247.82813,80711.89063,
"1057","1056",,,,,,,,,,,,,,,,17391.51953,75588.57813,
"1058","1057",,,,,,,,,,,,,,,,88055.14844,140189.01563,
"1059","1058",,,,,,,,,,,,,,,,44554.32031,92988.90625,
"1060","1059",,,,,,,,,,,,,,,,65094.91016,63956.29688,
"1061","1060",,,,,,,,,,,,,,,,27533.61523,85271.80469,
"1062","1061",,,,,,,,,,,,,,,,6167.47217,25456.31445,
"1063","1062",,,,,,,,,,,,,,,,31796.62500,215792.70313,
"1064","1063",,,,,,,,,,,,,,,,33832.06250,138538.29688,
"1065","1064",1.00000,,134.72968,160.07715,0.00539,91.23594,96.98307,105.79282,10.35974,8.10535,4.02440,19.04656,17.02364,12.54383,53.71695,5752.00830,33782.27344,
"1066","1065",3.00000,0.00319,136.47067,197.00278,0.23547,73.74998,73.60493,78.21405,10.52358,8.36047,3.76410,20.73624,19.06881,13.52232,52.12819,2115.19556,41669.07031,4.71989
"1067","1066",2.00000,0.00526,134.90228,202.93987,0.22848,78.15819,75.45521,77.29801,10.68536,8.66739,3.95930,21.02142,19.63890,14.14788,87.62468,2185.77539,8702.47852,5.38244
"1068","1067",,,,,,,,,,,,,,,,42624.09766,89224.21875,
"1069","1068",,0.00324,137.85881,194.89085,0.30482,101.67423,105.01470,100.20676,9.68839,7.89751,3.30300,19.67695,18.29316,13.47725,295.32809,15673.58887,24196.10547,2.54108
"1070","1069",2.00000,0.01466,136.37735,209.30228,0.47038,83.11408,82.66779,85.64117,10.22970,8.42062,3.61943,20.87957,19.65695,14.18253,250.59567,8809.26074,10988.33398,2.45361
"1071","1070",2.00000,0.00433,137.12689,193.67371,0.27071,73.33971,72.62998,77.11848,10.56822,8.34749,3.72920,20.49604,18.80894,13.24264,79.54405,4437.96875,50038.24609,6.01725
"1072","1071",,,,,,,,,,,,,,,,57667.69141,92996.30469,
"1073","1072",,,,,,,,,,,,,,,,70012.94531,88754.40625,
"1074","1073",5.00000,0.00523,135.89783,201.74809,0.18199,77.42984,74.11266,75.33264,10.65087,8.57864,3.88603,20.72946,19.27504,13.77014,92.69940,2686.87329,12394.66016,5.33255
"1075","1074",,,,,,,,,,,,,,,,104767.79688,156442.01563,
"1076","1075",,,,,,,,,,,,,,,,8464.48828,41231.49219,
"1077","1076",,0.01118,138.77449,175.78500,0.16765,106.87423,114.27952,108.53423,9.96099,7.97791,3.51960,18.51550,16.84052,12.34398,282.07565,37437.63281,18014.97852,3.65978
"1078","1077",,,,,,,,,,,,,,,,35817.60547,66168.57813,
"1079","1078",,,,,,,,,,,,,,,,54070.01953,136492.43750,
"1080","1079",,,,,,,,,,,,,,,,41877.90234,39823.32031,
"1081","1080",1.00000,0.01956,136.36194,203.23598,0.28317,102.30085,101.65331,91.60900,10.38773,8.66278,3.86616,19.92833,18.65572,13.78683,205.76340,1852.16736,26739.11523,6.20110
"1082","1081",,,,,,,,,,,,,,,,6443.28125,165875.40625,
"1083","1082",,,,,,,,,,,,,,,,26545.40234,96682.88281,
"1084","1083",,,,,,,,,,,,,,,,83821.21094,133396.62500,
"1085","1084",,0.00675,139.68184,188.61659,0.22479,68.39040,69.26554,71.88194,11.06818,8.48849,3.70895,19.52636,17.70169,12.07226,19.53650,1076.18262,52244.66406,5.26479
"1086","1085",,,,,,,,,,,,,,,,30148.85742,84282.15625,
"1087","1086",,,,,,,,,,,,,,,,31888.27344,55634.02344,
"1088","1087",,,,,,,,,,,,,,,,103128.75781,100921.96875,
"1089","1088",,0.01979,148.85397,170.51141,0.08239,111.68933,104.34248,88.24802,8.16950,6.29524,1.67947,17.35336,15.58038,10.37545,259.88058,166129.71875,195082.60938,6.16979
"1090","1089",,,,,,,,,,,,,,,,53407.91797,123974.78125,
"1091","1090",,,,,,,,,,,,,,,,13875.27539,129854.85938,
"1092","1091",2.00000,0.02538,134.05009,203.39575,0.18545,74.66559,75.92299,79.51643,10.37628,8.39844,3.81255,21.50410,20.07629,14.65389,40.76162,245.82184,18325.23242,2.31282
"1093","1092",3.00000,,139.31308,201.39302,0.25792,81.35084,78.18457,78.90199,9.88704,7.86655,3.03251,20.70535,19.18179,13.41062,85.19360,2891.37305,66987.13281,
"1094","1093",1.00000,0.01593,137.22212,160.77551,0.10052,107.53905,118.77798,113.10435,10.66592,8.46120,4.16740,17.95588,15.89327,11.71376,113.50699,44893.69922,4393.55762,2.87215
"1095","1094",,,,,,,,,,,,,,,,76623.03906,135411.01563,
"1096","1095",1.00000,0.00348,135.76802,174.40987,0.11785,92.46379,87.39285,93.33965,10.21267,7.81388,3.49428,19.91442,18.12204,13.19277,143.54721,444.06531,136845.23438,2.68361
"1097","1096",1.00000,0.02687,137.81656,166.69627,0.16851,87.18121,91.37328,94.98912,9.89732,7.59398,3.25643,19.12644,17.20623,12.56423,187.70164,4981.17725,54363.80078,2.15036
"1098","1097",,,,,,,,,,,,,,,,23488.11523,24198.53320,
"1099","1098",,,,,,,,,,,,,,,,41042.11328,127373.97656,
"1100","1099",,,,,,,,,,,,,,,,142209.60938,148878.50000,
"1101","1100",,0.01910,147.46094,159.47906,0.10896,103.45018,97.14546,79.78986,8.50462,6.40521,1.97955,17.29364,15.38557,10.35622,37.31774,74713.25000,101224.53125,3.15504
"1102","1101",,,,,,,,,,,,,,,,67831.28906,86335.21094,
"1103","1102",1.00000,0.04217,134.95160,201.43266,0.24343,100.01410,98.16534,88.94425,11.05511,9.22717,4.40142,19.76492,18.43472,13.66331,145.09875,2489.11572,60490.55859,3.50833
"1104","1103",,,,,,,,,,,,,,,,37557.10938,142985.51563,
"1105","1104",,,,,,,,,,,,,,,,65417.03906,135553.67188,
"1106","1105",1.00000,0.01660,136.30011,191.76405,0.26196,94.83887,92.64567,85.15881,11.33877,9.34512,4.58195,18.92655,17.38964,12.67921,87.16178,2478.79199,90494.05469,1.20706
"1107","1106",,,,,,,,,,,,,,,,115572.07031,167122.14063,
"1108","1107",,,,,,,,,,,,,,,,174185.25000,254162.68750,
"1109","1108",,,,,,,,,,,,,,,,76991.97656,130261.20313,
"1110","1109",1.00000,0.00435,135.29613,160.65857,0.00280,98.43609,93.06646,97.32913,10.66035,8.14518,3.86517,19.03906,17.00443,12.46644,17.06994,99.38483,123408.41406,3.99403
"1111","1110",,,,,,,,,,,,,,,,27271.61719,128160.85156,
"1112","1111",1.00000,0.01569,137.56589,160.73001,0.05530,108.39849,116.29879,107.98883,10.67086,8.47412,4.10133,18.12786,15.98752,11.70886,111.15202,22322.13281,50654.35938,2.81228
"1113","1112",2.00000,0.01327,144.92117,185.66269,0.39805,83.57475,79.27909,74.63028,9.47437,7.31114,2.62783,18.52375,16.75110,11.31379,140.53925,35958.90625,36532.03516,1.47298
"1114","1113",,0.02067,149.59480,169.80019,0.08051,111.75271,104.70009,87.61322,7.96605,6.07135,1.46494,17.26586,15.50612,10.23845,285.71982,151567.06250,175686.54688,3.28392
"1115","1114",,,,,,,,,,,,,,,,137334.70313,214685.64063,
"1116","1115",,,,,,,,,,,,,,,,84360.56250,145518.51563,
"1117","1116",,,,,,,,,,,,,,,,208214.15625,283968.62500,
"1118","1117",,,,,,,,,,,,,,,,11502.30566,74596.53906,
"1119","1118",,,,,,,,,,,,,,,,213534.35938,289279.40625,
"1120","1119",1.00000,0.00664,146.54820,175.77664,0.35684,87.56467,83.40257,74.15137,9.36452,7.05620,2.38803,17.67881,15.88278,10.64805,73.80938,3131.75342,69213.30469,0.30196
"1121","1120",,,,,,,,,,,,,,,,25118.10547,64031.93750,
"1122","1121",1.00000,0.00752,143.91817,198.03159,0.42407,84.03251,81.00761,82.34084,9.32068,7.23650,2.35787,19.54403,17.96763,12.12351,207.89801,7985.27393,57910.71094,4.11233
"1123","1122",,,,,,,,,,,,,,,,73546.12500,162745.82813,
"1124","1123",,,,,,,,,,,,,,,,88321.23438,149476.50000,
"1125","1124",,,,,,,,,,,,,,,,110018.03125,173780.32813,
"1126","1125",1.00000,0.00962,141.39330,185.07591,0.34757,85.46550,80.77296,69.81507,10.53931,8.41788,3.60437,18.32394,16.66387,11.61248,66.63349,3909.15918,26775.85547,2.12355
"1127","1126",,0.02886,146.77324,181.70586,0.37585,105.89018,101.19820,89.56331,8.73791,6.93596,2.09176,17.30808,16.05164,10.89924,583.49414,16009.99414,12800.57813,2.58365
"1128","1127",,,,,,,,,,,,,,,,134826.14063,187171.09375,
"1129","1128",,,,,,,,,,,,,,,,39543.30078,113888.46875,
"1130","1129",,,,,,,,,,,,,,,,29600.35742,96098.54688,
"1131","1130",2.00000,0.00579,141.76590,198.86986,0.37350,85.86610,81.91198,79.71867,9.17610,7.29488,2.52371,20.07569,18.64678,12.92476,224.08397,1296.26135,34148.96875,0.84495
"1132","1131",,,,,,,,,,,,,,,,35073.16797,76515.17188,
"1133","1132",,,,,,,,,,,,,,,,137161.00000,155776.01563,
"1134","1133",1.00000,0.01596,138.02895,183.13400,0.09096,80.80676,81.42738,89.91151,10.36746,7.98864,3.54332,19.64374,17.90349,12.69374,138.35558,2974.63257,94285.19531,5.73083
"1135","1134",,,,,,,,,,,,,,,,26390.01172,108197.74219,
"1136","1135",3.00000,0.03107,133.14146,176.43645,0.09961,95.17075,101.18533,105.81076,10.47449,8.38350,4.15761,19.86542,18.05592,13.49436,111.46471,10120.15137,2913.02832,5.70942
"1137","1136",,,,,,,,,,,,,,,,62119.90625,35432.69141,
"1138","1137",1.00000,0.00435,147.23711,166.84642,0.27273,90.10181,85.97262,74.73530,9.31532,6.95213,2.37080,17.10931,15.26382,10.18901,70.57076,11263.31543,52046.86328,3.64816
"1139","1138",,,,,,,,,,,,,,,,56477.07813,238053.87500,
"1140","1139",,,,,,,,,,,,,,,,117469.87500,201030.87500,
"1141","1140",,,,,,,,,,,,,,,,42932.39844,35171.06641,
"1142","1141",5.00000,0.01004,136.43102,215.23489,0.41023,83.20773,78.67707,76.49548,9.60621,8.00560,3.21466,21.47657,20.29942,14.80089,174.15114,318.21930,3793.08032,2.17859
"1143","1142",,,,,,,,,,,,,,,,12497.14941,57169.72656,
"1144","1143",,,,,,,,,,,,,,,,28954.87695,132971.51563,
"1145","1144",,,151.16754,146.74049,0.12094,96.89536,94.35593,77.07615,8.11447,5.88094,1.64400,15.86182,13.93856,9.32917,101.17555,19564.17383,47219.80469,
"1146","1145",2.00000,0.00435,134.07372,209.60567,0.27273,87.81937,88.61460,89.54638,10.21739,8.50969,3.83031,21.25630,20.00291,14.84224,184.49165,3930.93164,4858.43359,3.13158
"1147","1146",,,,,,,,,,,,,,,,40216.53906,120256.78125,
"1148","1147",2.00000,0.00634,136.93260,192.34789,0.35208,102.75110,106.42408,103.15102,9.85343,8.00921,3.46833,19.66668,18.25052,13.57147,270.43756,630.55121,14595.07813,6.20749
"1149","1148",,,,,,,,,,,,,,,,11217.80762,78796.75000,
"1150","1149",,,,,,,,,,,,,,,,124317.93750,178821.28125,
"1151","1150",,0.00962,137.38179,178.82506,0.20260,106.19421,112.50449,109.93456,10.12931,8.11192,3.68218,18.76998,17.15423,12.74573,262.04684,22085.79102,13875.21582,0.58160
"1152","1151",3.00000,,132.90639,167.07849,0.00941,93.35728,100.00204,108.19688,10.73254,8.50783,4.36490,19.30991,17.36625,12.94167,56.22007,16441.84961,16216.45898,
"1153","1152",,,,,,,,,,,,,,,,169044.28125,220071.14063,
"1154","1153",,,,,,,,,,,,,,,,99406.39844,153243.71875,
"1155","1154",,0.02046,146.21889,183.17795,0.32815,104.47710,99.80334,88.50106,8.80501,6.99693,2.16077,17.54314,16.27395,11.09209,568.28729,13001.46973,7185.58350,2.62722
"1156","1155",,,135.70241,156.86935,0.09091,97.69977,106.91848,110.69635,11.17787,8.71943,4.44714,17.81473,15.75790,11.69696,,2871.79199,39747.15234,
"1157","1156",,,,,,,,,,,,,,,,19704.66406,76077.60156,
"1158","1157",1.00000,0.02741,147.13257,183.55067,0.40691,86.83588,82.77416,77.62277,9.11519,6.95319,2.20760,17.83464,16.12991,10.69563,274.66693,39025.51563,41819.62109,4.07705
"1159","1158",1.00000,0.01796,139.52361,182.78212,0.15746,95.19931,91.79711,80.10313,10.79018,8.66488,3.84706,18.53186,16.83378,11.93023,37.50494,7172.42627,14629.58105,3.75747
"1160","1159",,,,,,,,,,,,,,,,87626.48438,135666.70313,
"1161","1160",,,,,,,,,,,,,,,,125161.26563,138572.51563,
"1162","1161",,,,,,,,,,,,,,,,57991.43359,41854.39453,
"1163","1162",,,,,,,,,,,,,,,,84978.90625,146944.82813,
"1164","1163",,,,,,,,,,,,,,,,152137.92188,203305.56250,
"1165","1164",,,,,,,,,,,,,,,,46072.46875,84248.74219,
"1166","1165",,0.01369,140.52315,164.91531,0.15208,111.07704,118.14412,108.71570,10.06038,8.00062,3.53053,17.72319,15.84875,11.44120,320.64410,36746.30469,32954.12109,4.03988
"1167","1166",,,,,,,,,,,,,,,,126131.25000,184726.60938,
"1168","1167",3.00000,0.00128,147.87328,166.39331,0.40753,89.99419,86.19809,75.42817,9.07342,6.72826,2.18433,17.07903,15.26079,10.13985,89.59603,10565.09277,49027.44922,3.98799
"1169","1168",,,,,,,,,,,,,,,,23445.18555,22245.64453,
"1170","1169",,,134.37332,201.28648,0.20367,96.60061,91.65635,80.44937,11.58603,9.66288,4.81216,19.96171,18.51390,13.52783,,14217.85352,40955.64453,
"1171","1170",,,,,,,,,,,,,,,,45380.58203,116140.38281,
"1172","1171",,,,,,,,,,,,,,,,5138.14209,131421.17188,
"1173","1172",,,,,,,,,,,,,,,,3368.98901,110695.25781,
"1174","1173",,,,,,,,,,,,,,,,42828.08203,74834.10938,
"1175","1174",,,,,,,,,,,,,,,,12849.38770,41750.72266,
"1176","1175",,,,,,,,,,,,,,,,44297.85938,114870.59375,
"1177","1176",,,,,,,,,,,,,,,,9874.86426,38330.31250,
"1178","1177",,,,,,,,,,,,,,,,10909.85840,76888.82813,
"1179","1178",1.00000,0.01663,146.63246,182.71481,0.42357,87.57726,83.29329,77.29737,9.22886,7.10331,2.35123,17.84015,16.16843,10.78747,267.42422,28456.15234,32288.57813,1.94685
"1180","1179",,,,,,,,,,,,,,,,6029.45068,72985.85938,
"1181","1180",5.00000,0.00903,136.33479,209.21529,0.33021,92.45282,86.42345,76.52144,9.91321,8.23114,3.53199,20.94739,19.71682,14.33268,78.86491,1700.46570,3887.01538,2.36930
"1182","1181",,,,,,,,,,,,,,,,150875.37500,232051.01563,
"1183","1182",,,,,,,,,,,,,,,,59774.52344,74196.06250,
"1184","1183",,,,,,,,,,,,,,,,137576.73438,157713.04688,
"1185","1184",,,,,,,,,,,,,,,,51213.80078,70817.46875,
"1186","1185",,,,,,,,,,,,,,,,23861.54883,45050.71484,
"1187","1186",,0.02414,151.59009,159.50224,0.29022,82.77852,82.23184,71.45252,7.60948,5.38443,1.27644,16.79083,14.97262,9.71030,81.30980,2711.30029,14693.15234,2.48921
"1188","1187",,0.00415,147.33630,164.97141,0.00256,109.68507,101.26797,87.88029,8.72829,6.81874,2.31644,17.12578,15.18538,10.24477,137.67891,149792.68750,180107.20313,2.84653
"1189","1188",,,,,,,,,,,,,,,,51366.73828,100546.94531,
"1190","1189",,0.00837,149.43478,168.76349,0.07233,112.11715,104.49058,89.55818,8.21972,6.35463,1.75733,16.97053,15.17526,10.08718,272.15866,164174.70313,205930.95313,3.12211
"1191","1190",,,,,,,,,,,,,,,,39497.07031,129466.00781,
"1192","1191",,,,,,,,,,,,,,,,43242.46484,87690.96094,
"1193","1192",3.00000,0.01390,140.72131,165.44318,0.14323,112.06252,121.73586,112.26844,9.89660,7.87993,3.46408,17.69179,15.83821,11.44226,323.31018,10484.13574,17742.94141,2.98276
"1194","1193",1.00000,0.00391,146.73344,176.21909,0.33797,85.33179,81.63205,74.95511,8.88251,6.62787,2.11732,17.95777,16.23638,10.83556,10.71551,3017.80591,59658.88281,1.97377
"1195","1194",1.00000,0.00691,142.63341,196.70093,0.39915,86.04372,82.12370,79.79508,9.12858,7.20613,2.44591,19.77659,18.29588,12.57226,231.65898,783.32587,26585.67969,0.35259
"1196","1195",1.00000,0.01903,134.19888,186.63882,0.17728,104.45263,109.26410,108.13361,10.41693,8.44105,4.03151,19.70746,18.16133,13.75658,143.36705,3935.39136,3896.31079,2.38897
"1197","1196",,,137.59241,152.71733,0.00000,105.50868,113.09447,107.25008,10.87493,8.51298,4.16960,18.11571,15.69923,11.45385,,4212.24268,83939.72656,
"1198","1197",,,,,,,,,,,,,,,,36101.90625,137738.03125,
"1199","1198",,,,,,,,,,,,,,,,36903.99219,118650.11719,
"1200","1199",,,,,,,,,,,,,,,,186235.59375,238289.14063,
"1201","1200",3.00000,0.01097,135.90674,205.49078,0.28867,76.84724,72.95827,74.64996,10.56527,8.51610,3.75189,21.44496,19.92580,14.10717,60.70578,1999.37256,29496.60547,0.15317
"1202","1201",,,,,,,,,,,,,,,,92572.35156,137709.14063,
"1203","1202",3.00000,,136.44196,202.65002,0.29157,75.76797,72.82877,72.45091,10.88186,8.71456,3.93584,20.80248,19.24409,13.54412,12.94029,1767.68884,30665.17188,
"1204","1203",,,,,,,,,,,,,,,,107906.80469,176371.12500,
"1205","1204",,,,,,,,,,,,,,,,113662.63281,188452.62500,
"1206","1205",,,,,,,,,,,,,,,,40506.38672,85184.32813,
"1207","1206",,,,,,,,,,,,,,,,8350.27051,24639.86719,
"1208","1207",,,,,,,,,,,,,,,,28497.35938,46358.81250,
"1209","1208",,,,,,,,,,,,,,,,46345.96875,114907.69531,
"1210","1209",1.00000,0.02512,134.95299,215.54668,0.27036,92.07751,86.34421,77.21597,10.46278,8.77994,3.99030,21.17975,19.98726,14.70473,150.24545,5336.49512,17432.51758,0.69974
"1211","1210",2.00000,0.00280,136.27361,213.16930,0.36447,87.58374,85.90778,83.88226,9.70582,8.09945,3.33112,21.17781,20.00175,14.66110,216.06503,8308.05273,23187.31250,4.91484
"1212","1211",,,136.42029,201.60736,0.28906,100.63835,96.65773,82.18484,10.76899,8.91239,4.10769,19.95888,18.54641,13.46848,27.20481,1848.40991,31618.10742,
"1213","1212",,,,,,,,,,,,,,,,134058.89063,169332.01563,
"1214","1213",,,,,,,,,,,,,,,,56851.15234,161294.46875,
"1215","1214",,0.01639,141.57100,202.84506,0.37709,98.04846,95.21989,87.73102,8.82826,7.23825,2.41830,19.54652,18.47789,13.15180,495.80420,10885.25488,15172.50488,1.81413
"1216","1215",,,,,,,,,,,,,,,,129177.37500,204861.48438,
"1217","1216",,,,,,,,,,,,,,,,58226.04297,30301.41797,
"1218","1217",,,,,,,,,,,,,,,,47579.03516,96549.64063,
"1219","1218",2.00000,0.00387,136.36876,204.98558,0.33897,95.24702,96.28419,93.56923,9.77172,8.07025,3.41023,20.58013,19.31360,14.29623,228.23607,8078.79590,3663.80005,2.85314
"1220","1219",,0.00215,142.85805,174.60905,0.31466,111.21394,115.41756,105.47005,9.43541,7.54965,2.91718,17.66580,16.13439,11.48658,502.72412,28956.64453,7548.41846,4.81797
"1221","1220",3.00000,0.05488,150.33766,169.06650,0.27284,97.01665,91.94082,79.62903,8.97185,6.83603,2.04417,16.10227,14.49329,9.46338,465.62842,4679.46484,58938.32031,0.17727
"1222","1221",,,,,,,,,,,,,,,,116342.91406,143745.37500,
"1223","1222",2.00000,0.02217,136.36960,163.26315,0.11226,87.37496,92.16592,94.89349,10.22581,7.84226,3.54643,19.12390,17.09799,12.56929,113.82058,3860.99902,62845.10547,4.34327
"1224","1223",,,,,,,,,,,,,,,,7346.10400,108550.38281,
"1225","1224",,,,,,,,,,,,,,,,185134.04688,237248.60938,
"1226","1225",,,,,,,,,,,,,,,,129760.45313,159683.21875,
"1227","1226",1.00000,0.02196,136.49196,163.24623,0.10132,89.41412,92.83592,95.11317,10.48620,8.02807,3.73821,18.82701,16.82191,12.31034,78.37297,1815.48950,78065.00781,4.83673
"1228","1227",2.00000,0.01559,140.52373,206.70274,0.39592,93.08886,88.95010,82.64452,8.91050,7.32568,2.51634,20.14235,19.06381,13.61459,389.84055,11293.09766,21312.57227,3.54166
