Join_Count,TARGET_FID,JOIN_FID,Year,Severity,SBW,SBW_ID,Ecoregion,Shape_Leng,Area_Ha,defo_index,Field1,X,Y,fid,Field1_2,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1","14766","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14766","710805","5388797","995","14766",2,0.00614,135.83305,200.03001,0.19836,75.41733,75.45428,81.28059,9.93846,7.96136,3.3887,21.06376,19.62378,14.24259,153.30357,2705.15967,3695.77002,2.1349
"1","14767","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14767","712805","5388797","996","14767",2,0.01709,135.71707,199.68227,0.18319,74.98083,74.97559,80.87171,9.95586,7.97189,3.40371,21.10328,19.64986,14.26308,144.71727,3049.62402,2410.94946,2.15884
"1","14768","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14768","714805","5388797","997","14768",3,0.01985,135.08905,199.97342,0.17912,74.11228,74.18713,79.8947,10.05137,8.06599,3.50794,21.28967,19.81451,14.41978,100.3029,3801.21387,1026.33215,1.90037
"1","14769","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14769","716805","5388797","998","14769",2,0.00692,134.37134,200.00952,0.18197,73.41112,73.58405,79.09822,10.14017,8.15039,3.60256,21.45041,19.95363,14.55202,38.21077,2572.2854,721.51807,5.97679
"1","14770","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14770","718805","5388797","999","14770",2,0.01055,135.5332,199.8999,0.29237,73.86914,73.69287,79.88292,9.99115,7.98764,3.42914,21.1765,19.68622,14.28051,110.68015,2462.00171,2469.36816,5.4391
"1","14771","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14771","720805","5388797","1000","14771",2,0.00797,135.586,199.48962,0.19323,73.64822,73.47361,79.69587,10.00624,7.99436,3.43912,21.19365,19.69081,14.27896,82.42738,1725.22974,4217.21826,1.88705
"1","14772","209","1976","3","112","300",Central Newfoundland Forest,23467.703041600001598,1956.819402899999886,"0","14772","722805","5388797","1001","14772",2,0.00733,135.20709,199.39912,0.2188,73.30325,73.20743,79.32833,10.05495,8.0352,3.48468,21.26952,19.74915,14.33121,50.30394,118.99589,5965.06885,5.15315
"1","14773","209","1976","3","112","300",Central Newfoundland Forest,23467.703041600001598,1956.819402899999886,"0","14773","724805","5388797","1002","14773",,0.01365,136.2531,198.32047,0.18339,74.09642,73.82643,80.43141,9.9132,7.87467,3.31301,20.96566,19.44922,14.02893,133.95895,2005.79187,7712.91895,6.23366
"1","14774","1478","1976","3","112","300",North Shore Forest,29131.672506999999314,2452.125302420000480,"0","14774","726805","5388797","1003","14774",,0.01493,135.79684,198.49075,0.19465,73.4271,73.27084,79.66034,10.00797,7.96563,3.41122,21.14068,19.60358,14.1746,76.23882,3891.10864,9332.48633,0.63159
"1","14775","1478","1976","3","112","300",North Shore Forest,29131.672506999999314,2452.125302420000480,"0","14775","728805","5388797","1004","14775",,0.00691,135.84381,198.13881,0.19208,73.39297,73.28162,79.67543,10.0147,7.96192,3.40752,21.12809,19.57893,14.14389,57.64435,4013.85596,10888.3418,0.66557
"1","14776","1477","1976","2","110","301",North Shore Forest,17529.806785400000081,1381.748129170000084,"0","14776","730805","5388797","1005","14776",,,135.7057,198.30931,0.22761,73.27995,73.30599,79.54907,10.05593,7.99201,3.44016,21.1714,19.60655,14.16574,28.6429,3994.07422,12444.19727,
"1","14777","1477","1976","2","110","301",North Shore Forest,17529.806785400000081,1381.748129170000084,"0","14777","732805","5388797","1006","14777",,,135.80705,198.18689,0.15068,73.35052,73.42647,79.67677,10.05637,7.97977,3.42729,21.13374,19.55813,14.11156,53.5684,4663.71484,14000.05273,
"1","14783","1535","1979","3","33","98",North Shore Forest,320214.015636999974959,79639.695289700001013,"0","14783","768805","5388797","1007","14783",2,,139.2556,189.96065,0.21601,74.26992,74.10827,80.85909,10.30441,7.9084,3.31076,19.97216,18.22345,12.69304,53.65182,1684.50427,46721.68359,
"1","14825","1822","1972","3","84","87",Western Newfoundland Forest,93109.073443800007226,6108.842011069999899,"0","14825","440805","5390797","1008","14825",3,0.02047,135.24342,209.62282,0.18237,97.79683,94.68574,85.24541,10.44753,8.76132,3.93306,20.48557,19.28828,14.24179,184.97014,9120.28906,31904.74023,5.93563
"1","14826","1822","1972","3","84","87",Western Newfoundland Forest,93109.073443800007226,6108.842011069999899,"0","14826","442805","5390797","1009","14826",3,0.05398,136.66544,208.7939,0.31806,98.90359,95.84101,86.37811,10.17477,8.50523,3.67119,20.18939,19.01998,13.95469,293.63751,10759.83105,32238.20117,5.89982
"1","14870","162","1975","2","120","131",Central Newfoundland Forest,22069.104063499995391,3275.854994599999827,"0","14870","530805","5390797","1010","14870",5,0.01007,138.05093,211.87091,0.31658,90.54707,89.07319,83.86236,9.39286,7.79686,3.00898,20.84898,19.67971,14.2839,265.57318,4182.24707,8133.74512,1.87934
"1","14871","162","1975","2","120","131",Central Newfoundland Forest,22069.104063499995391,3275.854994599999827,"0","14871","532805","5390797","1011","14871",1,0.00952,137.79555,213.16879,0.3985,90.02075,88.56109,83.47574,9.45229,7.8547,3.06971,20.94467,19.76746,14.36939,247.59703,2530.89697,9995.125,1.68819
"1","14872","162","1975","2","120","131",Central Newfoundland Forest,22069.104063499995391,3275.854994599999827,"0","14872","534805","5390797","1012","14872",1,0.00769,137.39975,214.34705,0.45085,89.5549,88.10024,83.14977,9.50794,7.90859,3.12583,21.02937,19.84562,14.44717,225.75569,1364.05359,11195.28809,5.69536
"1","14876","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","14876","542805","5390797","1013","14876",2,0.00643,137.99191,211.57224,0.35959,90.14674,88.48779,84.33175,9.36947,7.77103,2.9899,20.82532,19.66191,14.28739,274.36072,7196.51563,12416.20117,5.10717
"1","14896","551","1979","3","110","108",Central Newfoundland Forest,172992.349232999986270,34014.703656500001671,"0","14896","582805","5390797","1014","14896",2,0.01911,136.13486,212.53473,0.31779,87.90285,86.83678,85.92493,9.77721,8.1549,3.39286,21.08932,19.91405,14.60695,250.66133,8025.12939,28866.48438,3.38703
"1","14897","551","1979","3","110","108",Central Newfoundland Forest,172992.349232999986270,34014.703656500001671,"0","14897","584805","5390797","1015","14897",2,0.02197,136.36206,213.27148,0.33454,88.02854,87.02894,86.28882,9.76479,8.13965,3.37746,21.04564,19.87253,14.56754,267.66995,8124.89941,26966.93359,3.15438
"1","14898","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14898","586805","5390797","1016","14898",2,0.02163,136.11728,212.37859,0.29819,87.85103,86.93551,86.34309,9.80202,8.17416,3.4132,21.07374,19.8986,14.59537,252.16647,6170.59717,25067.38281,2.87052
"1","14899","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14899","588805","5390797","1017","14899",2,0.02008,135.89151,212.07745,0.31577,87.65034,86.82166,86.37373,9.84206,8.21296,3.45273,21.10753,19.92945,14.62797,235.94197,4258.93799,23167.98047,2.89371
"1","14901","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14901","592805","5390797","1018","14901",2,0.02049,135.34952,213.11186,0.32235,86.89067,86.27074,86.0798,9.9829,8.35005,3.59481,21.2597,20.07093,14.77114,201.00214,1504.36389,19414.65039,2.33428
"1","14902","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14902","594805","5390797","1019","14902",2,0.01208,134.59933,213.46921,0.29364,86.07014,85.59971,85.49415,10.13073,8.49677,3.74619,21.44108,20.23785,14.94002,168.54117,692.01044,17578.83203,2.05062
"1","14903","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14903","596805","5390797","1020","14903",2,0.00386,134.19652,213.89247,0.27408,85.69154,85.33278,85.34569,10.20317,8.56584,3.81829,21.51623,20.30627,15.00995,147.99414,900.6955,15782.96582,0.12125
"1","14904","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14904","598805","5390797","1021","14904",2,0.0084,134.44786,213.15594,0.31742,85.96678,85.65592,85.84275,10.16066,8.51903,3.77046,21.43359,20.22867,14.93329,162.21819,2142.24341,14042.38867,5.81785
"1","14905","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","14905","600805","5390797","1022","14905",2,0.00487,134.50606,212.76424,0.34775,85.98345,85.74272,86.07765,10.16243,8.5172,3.76917,21.41228,20.20724,14.91318,165.85185,3704.16138,12380.44238,0.1292
"1","14906","282","1976","2","212","512",Central Newfoundland Forest,83802.495272900006967,30516.285334299998794,"0","14906","602805","5390797","1023","14906",2,0.00553,134.27261,213.28348,0.30771,85.68404,85.54343,85.99471,10.21901,8.57028,3.82406,21.46572,20.25518,14.96221,158.68358,5069.17969,10833.375,0.80357
"1","14907","282","1976","2","212","512",Central Newfoundland Forest,83802.495272900006967,30516.285334299998794,"0","14907","604805","5390797","1024","14907",2,0.00743,134.09135,213.37189,0.27273,85.44785,85.39907,85.96674,10.26412,8.61085,3.86765,21.50296,20.28778,14.9965,157.46094,4038.40527,9457.73145,0.77063
"1","14910","282","1976","2","212","512",Central Newfoundland Forest,83802.495272900006967,30516.285334299998794,"0","14910","610805","5390797","1025","14910",5,0.0042,134.0974,212.366,0.29743,85.39425,85.53626,86.50021,10.27743,8.60896,3.87038,21.45285,20.23433,14.94549,160.11003,2656.4585,7328.62109,3.06872
"1","14926","263","1976","2","187","517",Central Newfoundland Forest,28830.512592700000823,4706.655548669999916,"0","14926","642805","5390797","1026","14926",2,0.0084,133.87883,209.44218,0.21591,83.59521,84.33919,86.86392,10.38635,8.61144,3.91168,21.36592,20.10786,14.82597,163.80965,1994.66931,10066.75879,6.13508
"1","14927","275","1976","3","202","526",Central Newfoundland Forest,6949.614653929999804,299.828580908999982,"0","14927","644805","5390797","1027","14927",2,0.00801,134.33215,209.02126,0.27146,83.79579,84.49982,87.19995,10.32173,8.53822,3.83774,21.26406,20.00867,14.72625,182.22348,3835.31152,11028.88477,5.23191
"1","14938","130","1975","2","58","133",Central Newfoundland Forest,53994.167818900001294,11216.553115200000320,"0","14938","666805","5390797","1028","14938",2,0.02809,135.692,205.05032,0.37795,82.57447,83.04143,87.05999,10.09182,8.22517,3.54976,20.91513,19.63915,14.34197,220.33307,1921.0415,26668.28125,2.66912
"1","14943","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14943","676805","5390797","1029","14943",2,0.01914,133.60851,206.65585,0.26104,79.14245,79.82027,83.52081,10.38178,8.49908,3.86562,21.48196,20.15271,14.84014,102.54762,1119.41797,28501.375,2.65572
"1","14950","226","1976","2","132","523",Central Newfoundland Forest,24581.305018899995048,2299.905432000000019,"0","14950","690805","5390797","1030","14950",2,0.01716,133.29132,205.27249,0.19317,76.63011,77.41532,81.32939,10.34411,8.43117,3.839,21.59315,20.21293,14.87052,55.80939,6890.92871,19592.27539,0.01018
"1","14960","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14960","710805","5390797","1031","14960",2,0.0049,135.47769,200.51875,0.20329,75.01933,75.20591,80.78635,10.00654,8.02676,3.45481,21.15263,19.70848,14.31707,126.27656,828.87231,5228.4917,0.1859
"1","14961","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14961","712805","5390797","1032","14961",2,0.01035,135.59599,199.32153,0.24368,74.82714,74.92838,80.6834,9.98907,8.00141,3.43043,21.12264,19.6677,14.27158,120.10503,1629.49475,3746.30371,1.32227
"1","14962","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14962","714805","5390797","1033","14962",2,0.02441,135.32915,200.43831,0.21681,74.15382,74.27943,79.96851,10.04723,8.05621,3.49373,21.23998,19.76768,14.3642,90.56859,2838.6106,1998.45337,1.53334
"1","14963","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14963","716805","5390797","1034","14963",2,0.01156,134.26028,200.34978,0.19538,73.24733,73.59457,78.86256,10.19409,8.19948,3.65122,21.4959,19.99381,14.58312,26.86156,1022.11469,250.6032,1.05879
"1","14964","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14964","718805","5390797","1035","14964",2,0.0179,134.70692,199.94872,0.1717,73.35175,73.5315,79.13474,10.1344,8.12857,3.57689,21.37743,19.87052,14.45524,42.15612,842.98346,1497.24695,5.53678
"1","14965","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14965","720805","5390797","1036","14965",2,0.00902,135.55745,199.38858,0.20331,73.63679,73.57375,79.66965,10.02783,8.01064,3.4524,21.18179,19.67718,14.25718,97.13465,490.36148,3245.09717,6.06128
"1","14966","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","14966","722805","5390797","1037","14966",2,0.00616,135.37544,199.28383,0.17558,73.328,73.3175,79.35257,10.06752,8.04203,3.48793,21.24103,19.72,14.29397,66.41478,547.3797,4964.06787,0.75461
"1","14968","1478","1976","3","112","300",North Shore Forest,29131.672506999999314,2452.125302420000480,"0","14968","726805","5390797","1038","14968",,0.01202,135.42653,199.09633,0.21731,73.11733,73.17348,79.20953,10.09897,8.05286,3.50116,21.2482,19.70056,14.26387,31.17207,2445.10132,8075.77881,0.19369
"1","14969","1478","1976","3","112","300",North Shore Forest,29131.672506999999314,2452.125302420000480,"0","14969","728805","5390797","1039","14969",,0.0054,135.43564,198.81699,0.20233,73.13453,73.20905,79.29409,10.09448,8.03741,3.48514,21.21366,19.65521,14.213,62.47885,2036.27673,9631.63477,5.52188
"1","14970","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","14970","730805","5390797","1040","14970",2,0.00481,135.8441,198.18967,0.21985,73.31738,73.35506,79.59883,10.05636,7.98631,3.43086,21.11492,19.55068,14.10271,70.20233,2021.89282,11187.49023,3.75194
"1","14971","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","14971","732805","5390797","1041","14971",2,0.00828,136.05089,197.81845,0.20165,73.41306,73.48222,79.75925,10.0515,7.96801,3.41125,21.06447,19.48934,14.03645,64.17408,3121.43115,12743.3457,2.73665
"1","15074","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","15074","560805","5392797","1042","15074",2,0.00967,136.89473,212.9726,0.33436,88.25016,86.39574,83.75394,9.57546,7.97281,3.20118,21.06958,19.89856,14.54524,240.99352,16026.68555,17937.19922,2.79757
"1","15088","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15088","588805","5392797","1043","15088",2,0.01289,136.48462,211.6658,0.34174,87.88787,86.89721,86.54189,9.74278,8.1136,3.34464,20.98033,19.81418,14.49683,271.91965,5306.19287,23876.13281,2.92073
"1","15089","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15089","590805","5392797","1044","15089",2,0.01723,136.44977,211.5405,0.34662,87.77061,86.86598,86.6609,9.77056,8.13854,3.37099,20.99327,19.82494,14.50877,268.29184,4027.15332,22048.95313,2.43143
"1","15090","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15090","592805","5392797","1045","15090",2,0.02279,135.77896,213.12773,0.3277,86.89974,86.13722,86.02348,9.92139,8.29071,3.52698,21.18879,20.00881,14.69273,231.16434,3479.10303,20254.45703,1.94959
"1","15091","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15091","594805","5392797","1046","15091",2,0.01735,134.90518,213.89911,0.32262,85.9549,85.3554,85.31963,10.09,8.45977,3.70054,21.40177,20.20674,14.89117,181.95825,1897.00244,18502.1543,1.84253
"1","15092","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15092","596805","5392797","1047","15092",2,0.00733,134.27998,214.11659,0.27575,85.37165,84.91017,84.97646,10.19954,8.56668,3.81117,21.52719,20.32196,15.00733,157.76297,382.66617,16805.24805,1.75374
"1","15093","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15093","598805","5392797","1048","15093",2,0.00396,134.19011,214.09834,0.27273,85.27799,84.90504,85.11224,10.22307,8.58622,3.8321,21.53277,20.32569,15.01242,149.88408,897.73456,15182.32617,5.68533
"1","15094","89","1974","2","64","75",Central Newfoundland Forest,60394.017207099997904,20820.909135099998821,"0","15094","600805","5392797","1049","15094",2,0.00525,134.33153,213.23723,0.30148,85.44355,85.13007,85.49905,10.20027,8.55925,3.80469,21.47576,20.27154,14.95985,175.32802,2547.0354,13659.78418,5.88943
